neck_angle,trunk_angle,legs_angle,load_kg,upper_arm_angle,lower_arm_angle,wrist_angle,neck_side,trunk_side,legs_walking,shoulder_raised,arm_abducted,leaning,wrist_twisted,activity_static,activity_repeated,activity_rapid_change,coupling_score,score_a,score_b,activity_score,score_c_raw,final_reba_score
18.236021978943512,113.05949228753258,129.09875094688365,23.668057978811984,-42.968752762208034,2.6280050239163644,0.0,1,1,1,0,1,1,0,1,1,1,0,11,2,3,11,14
-17.40552366680871,126.18005761337079,30.57007170715197,7.969579014707034,-11.012193406119884,153.05503005422477,0.0,0,1,0,1,1,1,0,0,1,1,0,8,2,2,8,10
10.618602684337308,44.32087776945704,10.406804568143759,21.60341169430587,-25.06118932841725,120.75598343342855,0.0,0,0,0,1,1,0,0,0,1,1,0,4,5,2,5,7
34.74291311951134,27.31171792097544,20.533570688008766,10.13025483854218,-14.525243462952346,39.03933861406752,0.0,0,0,0,1,0,0,0,1,0,1,2,6,4,2,7,9
7.5938238861636975,123.75025008588003,146.96285683449764,15.18685290768732,161.8136330511928,103.90241340188501,0.0,0,1,1,1,0,0,0,1,1,0,1,10,8,2,12,14
32.46461152157654,103.9072108026707,36.940892268594865,0.118306767547528,-52.43012061558143,11.164776543779904,0.0,0,1,0,0,0,1,0,1,0,1,3,7,4,2,8,10
-4.848664147322673,89.9467941845756,166.23694012237263,20.906614608515405,111.0023361639108,127.6081352311206,0.0,1,1,1,1,1,1,0,0,1,0,3,11,10,1,12,13
61.306941274837044,33.79971385659496,150.6621347225508,4.108977318667876,4.552258405676682,126.6275050394976,0.0,1,0,0,0,0,0,0,1,0,1,1,7,2,2,7,9
9.333005974952286,14.915606044069882,24.281171461205165,2.733307491045713,67.88413865620801,91.67100919055264,0.0,1,1,0,0,1,0,0,0,0,0,0,4,4,0,4,4
-24.79017869273565,121.03965720969968,42.067090199121715,0.8794533246498683,116.5434592322874,119.2477738973032,0.0,0,0,0,1,0,0,0,0,0,0,2,6,9,0,10,10
0.5916416515424971,2.9848271348295015,18.43461993376249,1.1077641371915412,-19.954278541378976,73.35185498423078,0.0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2,2
16.36920906327053,18.908775076129775,17.012087349079383,1.1466206157251104,19.286745546531264,82.03182825392935,0.0,0,1,0,1,0,1,0,1,0,0,0,2,1,1,1,2
0.14787838825758737,27.35174014012228,6.448673382666692,3.3123474511101834,23.93247565015193,20.27196449850308,0.0,0,0,0,0,1,1,0,0,1,0,0,2,2,1,2,3
-12.194408398521865,32.37623784548757,124.18962991766165,10.316653647439407,-24.46747268611894,20.89552781809826,0.0,0,0,1,0,0,0,0,0,0,1,2,9,4,1,10,11
70.93560611041268,124.18420828162695,80.21302045762616,18.11082433453104,63.106258500735194,164.53499824446186,0.0,0,0,1,1,1,0,0,1,1,1,2,10,9,3,12,15
3.453200091098779,3.5178756110515716,73.63472096473106,6.965458748262976,-12.4543847249628,145.04811301108157,0.0,1,1,0,0,1,1,0,1,1,0,2,7,3,2,7,9
48.57628111363675,94.0828744608329,68.79990685191721,16.530996281032152,114.81198930314295,147.9140021305848,0.0,1,1,0,1,0,0,0,0,1,1,1,11,8,2,12,14
29.338106729149644,128.85461374917202,37.404837308640445,21.932339676099012,81.24241524439134,156.71664447607716,0.0,1,1,1,1,1,1,0,0,1,1,2,11,7,2,12,14
-22.843810668883872,88.9056781438376,122.54193388581854,8.215091606864442,130.61912547048644,129.5935591923555,0.0,1,1,1,1,1,0,0,1,0,0,3,10,11,1,12,13
7.516284827444264,14.395091208353744,24.236345277719288,4.20203381963634,-50.99539434188248,131.4187455468136,0.0,0,1,0,0,0,0,0,1,0,0,0,2,2,1,2,3
-2.1462545714729115,28.031120914758862,15.77424128756148,4.020741277946731,162.5435246555561,93.43914253619292,0.0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,3,3
32.01630385975538,3.1908332209010357,19.314986632188333,8.329911242960609,-36.24754295161374,110.52536070519228,0.0,1,0,1,1,1,1,0,0,1,0,0,4,4,1,4,5
50.05400766761832,49.947033461474454,139.93315966681376,19.428030278628377,19.115604433061876,137.1396081608457,0.0,0,0,1,1,1,0,0,0,0,1,2,9,6,1,10,11
23.735799152476346,25.263773190507496,17.46419305567344,9.558325426161613,11.01011561540733,119.33830920435038,0.0,1,1,0,0,0,0,0,0,0,1,3,7,4,1,8,9
48.67200280670428,4.433715306424868,29.616517432491044,0.9655740404479662,83.99488605102958,122.4028752333964,0.0,0,0,1,1,0,1,0,1,0,0,1,4,5,1,5,6
29.674113140010704,50.800040756152605,40.80047199088318,18.727925908619202,-31.38321904161415,105.78873754382357,0.0,0,0,1,0,0,0,0,0,0,0,1,8,3,0,8,8
-1.8052943271132071,26.924683437361306,0.0,2.3728547502837385,-2.1070735002023007,99.75871077728354,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
14.504654470908065,113.84843442018618,8.958610725515541,3.6050265998030104,29.056648563593974,60.93058278231425,0.0,0,1,0,0,0,0,0,1,0,0,0,4,2,1,4,5
-16.12696428494541,16.205998527768646,22.859794630073857,4.226056924587178,158.06232378589237,147.19528149334803,0.0,1,0,0,0,1,0,0,0,0,0,1,4,8,0,8,8
15.142809952521773,90.31179583208556,65.93845940800209,14.731711972129869,-26.83796754778877,171.23979473595287,0.0,1,1,1,0,0,1,0,0,0,1,2,11,3,1,11,12
56.02212324111978,46.39918551353979,67.50618737071962,2.9385584322634895,-6.270252002415532,19.490962281882318,0.0,0,0,0,1,0,0,0,0,0,1,1,6,3,1,6,7
-2.0291048322310488,80.27491222689983,153.88544589599573,13.630566104041062,16.553267682064785,85.51631349417259,0.0,0,1,0,0,0,1,0,1,1,0,3,10,10,2,12,14
31.03808600584297,0.47890927844134873,113.37935620468225,0.6210782592837182,89.79278363340867,123.95204617449325,0.0,1,1,1,0,1,1,0,0,0,0,0,7,4,0,8,8
74.57852025574506,87.41594667975023,0.39778898960777365,9.114406790295204,26.453379611504644,66.66881351916633,0.0,0,0,0,0,0,0,0,1,0,1,0,6,1,2,6,8
9.612172194194272,26.710760593158067,51.31235718596622,12.951023099798281,7.2743039489699015,163.2237159471896,0.0,1,0,0,1,1,0,0,0,1,0,3,7,7,1,9,10
14.758777186080263,34.533860697195934,72.28781630503042,4.08580977289122,-52.44280949401853,67.93018958800184,0.0,1,0,0,1,0,1,0,0,1,0,1,6,2,1,6,7
42.09915756902574,60.91436394933592,24.21489821317025,1.1003013122912984,-56.452564017835776,75.9120770765179,0.0,0,0,0,0,1,1,0,0,0,0,2,4,3,0,4,4
5.239265346721584,53.70393864840376,5.312088617805183,0.5534420808525852,90.9618154600174,73.74870219292805,0.0,0,0,0,0,1,0,0,0,0,1,3,2,7,1,5,6
10.057092708310563,50.98176005103393,28.685596650459335,8.671019664620495,-51.7786954464185,114.4967797201815,0.0,0,0,0,1,0,1,0,0,0,0,2,3,4,0,3,3
-1.1255905889137097,24.286232391633888,36.595312291035135,17.36337696042272,-25.844727611445748,172.51373752261387,0.0,1,0,0,0,0,1,0,0,1,0,1,8,2,1,8,9
65.4403339220564,40.58279597315299,47.76551524214777,22.235325540766603,25.496614036986756,69.63673686390362,0.0,0,1,1,0,1,1,0,0,0,0,2,9,3,0,9,9
69.18372941204575,110.65311018073177,169.62870213532398,11.639974420358627,50.45215104859554,64.35553900962617,0.0,1,0,1,0,1,1,0,1,1,0,1,11,4,2,11,13
3.2241162370791514,24.066786834201963,0.0,2.542921831665189,-2.7344425448200838,98.13536807631284,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
7.037196617903138,0.0,119.70734993733964,2.82716166174575,-25.156312045191545,45.326805539928266,0.0,0,0,1,0,1,1,0,0,0,1,1,4,2,1,4,5
19.843789582870812,33.95096886936594,114.69835300691196,5.52076781783487,99.63459093347637,82.1290509742071,0.0,0,0,1,1,1,0,0,0,0,0,2,7,9,0,10,10
34.16615668100488,25.417836782941592,158.19955018738,12.35030397060184,-18.359753050254056,130.5885896065487,0.0,0,0,1,1,1,1,0,1,0,0,3,9,5,1,10,11
40.511102810195574,2.718812391222891,11.591046433448462,4.049798070760875,28.220633109289285,23.01266984592165,0.0,0,0,1,1,0,1,0,0,0,0,1,2,3,0,2,2
42.73155403970992,50.42124795293459,107.07839552611806,17.592160228737583,-21.355169234950026,176.7363422073604,0.0,0,1,0,1,0,1,0,1,1,0,0,9,2,2,9,11
59.520516031058925,0.0,15.584742522086584,4.061122992731169,-2.8772021590494807,56.60056125303168,0.0,0,0,0,1,1,1,0,0,1,0,1,1,3,1,1,2
4.7549044852259,123.34322403153433,25.840349071166596,0.0,169.68542637578565,42.90339417073608,0.0,0,0,0,0,0,0,0,0,0,1,1,3,6,1,5,6
2.311996429558858,30.425179872748835,6.373379822511952,3.6718671969767707,4.6105136789998316,97.8157577615001,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
1.4680549766616806,27.747506514874434,3.0058647414140918,1.8697379298073458,5.678491651657522,99.39421591115085,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
54.94307357196834,63.211650455002825,28.806491068608707,3.18863964055231,-8.48722974493549,101.94073776712743,0.0,1,0,0,0,1,0,0,1,0,1,0,6,2,2,6,8
43.02903577090976,85.00006133554032,51.00488187196261,11.351798547679651,112.84645209320374,16.03861679545748,0.0,1,0,0,0,1,0,0,1,1,0,3,9,10,2,12,14
3.431224241031108,23.965880776194687,4.198720988343127,3.014743503828809,5.417576318106352,104.65255284071176,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
23.693874133980458,95.04788727081662,7.010995456057896,4.503447238677067,-23.10045384407755,158.88874583462592,0.0,0,1,0,0,1,0,0,0,0,1,2,6,6,1,8,9
-6.619580945304449,100.24364000327967,44.2093352864648,21.23414780707322,23.983736366635995,177.9241553816518,0.0,0,1,1,1,0,0,0,0,0,0,0,10,4,0,11,11
-8.08288211555663,41.84109074581442,14.341691394392718,9.716890725550144,-4.1599698450808695,100.7854943972729,0.0,0,0,1,1,0,0,0,0,0,1,1,6,2,1,6,7
15.679674451438565,20.047323483848466,29.991479744068116,7.438712058401053,19.27189228209434,176.06417796649177,0.0,0,1,0,1,1,1,0,0,0,0,2,3,4,0,3,3
4.333642017868373,25.832932586831042,9.566473610802205,2.1286844026127185,9.936073387060642,107.34323296530636,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
5.283771173628963,27.20311099705193,0.0,2.4676437634977555,4.432899979194387,102.96183348090712,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
55.16399451766842,84.71536301835091,145.95596427362264,19.189655547875233,18.635527871849007,147.96387195542403,0.0,0,1,1,1,1,0,0,1,1,1,3,11,8,3,12,15
0.0960004683239633,29.68562429368234,3.9220535944525787,3.358484353850458,2.0954577928099263,96.96803250139388,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
33.559605166833464,13.343067748854955,154.85770195688934,4.078867953721928,158.2107850365278,7.495086939117104,0.0,1,0,1,0,0,0,0,0,0,1,2,7,7,1,9,10
67.87118559420534,66.3682305784795,47.311113182068866,14.13657495168863,130.869254648487,28.426881322110095,0.0,0,0,0,0,1,0,0,1,1,1,3,8,10,3,11,14
-8.418204768943937,122.68045522877986,83.48536318476734,24.78051988947268,32.54217713494495,47.36871432139581,0.0,1,0,0,1,0,1,0,0,1,1,0,10,2,2,10,12
-3.699883391202931,38.12717876636085,114.71823787090969,22.72683695438738,167.62776394063937,157.49210386040195,0.0,0,1,1,1,1,0,0,0,1,0,2,10,10,1,12,13
-18.64591480291831,87.74135555738405,129.07454511571933,19.878916191974998,160.475858975954,160.20958546910484,0.0,1,1,1,1,1,1,0,1,1,1,0,11,7,3,12,15
-40.358616363532924,24.074479395904014,69.74876335317093,14.767336127975067,18.37671466935456,87.40321580953963,0.0,1,0,1,0,0,1,0,1,1,1,3,10,10,3,12,15
19.403625330670103,71.41232321503709,6.991259886937362,1.1869007024372398,25.36461004589516,37.19509382550173,0.0,0,1,0,1,0,1,0,1,1,1,1,4,3,3,4,7
40.013677378750536,0.0,8.332149198050232,3.28728863404572,21.383307397201005,26.760742668811094,0.0,0,0,1,1,0,1,0,0,0,0,1,2,3,0,2,2
-9.487893463439175,66.75364797388534,58.82842239182698,20.246930722697446,66.47999536621981,146.52772212400802,0.0,1,1,1,0,1,0,0,1,1,1,2,11,7,3,12,15
-0.28506958693168916,22.36758982238217,10.343915987582736,2.354018835494297,-1.519779132135203,108.95469856748987,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
0.03973301796101883,26.04981955556177,2.09535132595609,2.7368586509550337,-5.692019863120368,103.39955426514153,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
39.17145276685912,66.5351661147709,44.83325152660619,5.339736628822464,-38.94313130205929,169.34169641290896,0.0,0,1,1,1,0,0,0,0,0,1,3,9,7,1,11,12
29.498328791084433,118.29061453558984,160.41103840060663,4.982385556062073,0.2992453515869471,125.72822973197435,0.0,1,0,1,0,0,0,0,0,0,1,1,9,2,1,9,10
1.5224875796603017,44.39413474872555,108.59466348048034,16.216220910812584,85.29791980919417,147.30375125135637,0.0,1,1,1,1,1,0,0,1,1,1,2,10,9,3,12,15
-35.44508820223422,72.98717767243988,2.448996757940831,3.38610327059805,73.86953132831246,80.38625231897007,0.0,1,0,0,0,1,1,0,1,1,0,1,6,4,2,7,9
16.75781174026968,54.824754651669565,65.732484106625,3.6876997225661614,110.38039315611212,43.009226248116455,0.0,1,0,1,0,1,1,0,0,0,1,3,7,8,1,10,11
-0.7584020110675229,51.885914972618394,29.727317663449043,7.3257105198138905,91.65705576714046,66.58867535478257,0.0,0,1,0,0,0,1,0,0,0,0,1,4,2,0,4,4
61.624615347276745,47.86192160261166,27.367704219237094,7.553407736517192,71.2939660638408,166.06820738587146,0.0,0,1,0,1,1,0,0,0,1,0,2,6,9,1,10,11
-39.10131595678875,125.28890199672203,151.71528000664233,0.33083882478963916,30.232470917841,153.3578166261701,0.0,1,1,0,0,1,1,0,0,0,1,2,9,4,1,10,11
49.84394285015737,44.46090820374632,47.410175612172274,18.61090071346101,47.13504104620801,8.803632745925293,0.0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,7,7
-8.373056787242867,82.5315840739853,154.04367237947787,18.633589866964268,165.64918268848638,21.69303055805133,0.0,1,1,1,0,0,0,0,1,0,1,0,11,5,2,12,14
55.69836446334985,4.252203467138158,124.82722653515297,19.478171025676055,-51.629657621518604,60.818116248596986,0.0,1,0,0,1,1,1,0,0,1,0,3,8,6,1,10,11
-12.2597189365427,89.02172520500557,3.8144997542409493,4.023204961379543,61.417219990307075,172.30008789055606,0.0,0,0,0,0,0,1,0,0,1,1,0,5,2,2,4,6
-15.469450260604184,91.59027940291574,101.42008268645242,1.717116163014165,-15.855112474418846,79.21822737612871,0.0,0,0,0,0,1,1,0,0,0,0,1,7,2,0,7,7
16.71165318457893,60.83018085205963,19.390004578365993,1.581001001207067,-56.57813905128134,117.03208024697302,0.0,0,0,0,0,1,1,0,0,0,0,1,2,3,0,2,2
31.19338839658421,14.978891770709774,13.502219295100582,8.908204127500403,135.3854033438368,54.900301016911484,0.0,0,0,0,1,1,0,0,0,0,0,3,4,11,0,9,9
-3.2204383134667203,29.373214365325076,10.303304557417501,2.9864405840144377,-2.4955830099239646,98.71950469111101,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
35.673904866150366,46.712909009553236,70.3415886007972,1.51456491894352,149.40333018698328,26.479610388031723,0.0,0,0,0,1,1,1,0,1,0,1,0,6,7,2,9,11
-8.183879820370642,2.0883693774086476,90.5804448104616,15.659969361446647,-16.448472738333095,15.430377532546764,0.0,0,0,0,1,0,1,0,0,1,0,1,5,2,1,4,5
52.103252238683915,95.30375022038064,64.725460512107,13.87471333059029,107.05984489152165,45.09490372390011,0.0,1,0,1,0,1,0,0,1,1,1,2,11,9,3,12,15
9.927610294652201,22.312046347712766,1.6493276225372395,6.226701335690953,-3.679344890281658,32.926523384462,0.0,0,1,0,1,0,1,0,1,0,0,2,4,3,1,4,5
27.05275997966973,54.72009000448599,2.0126012330780663,3.8493011357147324,102.9599928334425,136.53371883945113,0.0,0,0,1,0,0,1,0,1,0,1,1,5,5,2,6,8
-44.91021618882318,2.42862954418319,29.004811872486925,1.0987557656088471,135.37943406107362,113.6736356460945,0.0,0,1,0,1,1,0,0,1,1,1,2,4,10,3,9,12
-2.0869272409389605,22.292261521980766,0.0,2.809929478932128,-4.521418431615111,100.95864135261128,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
-40.39755647117274,122.84024430606861,138.19861008391845,0.0428061399631023,102.66491088308459,97.7645630926007,0.0,1,1,0,1,1,0,0,1,0,0,2,9,9,1,11,12
17.12457190473979,6.162089380396252,85.47836296131265,2.322671534082451,-51.68984937202257,132.7173587784111,0.0,1,0,0,0,1,1,0,0,1,0,1,5,3,1,4,5
-14.104481089109782,92.06673964571978,141.76481416176998,1.1000762229762062,118.95622643561867,144.12362182814715,0.0,1,1,1,1,0,0,0,0,0,0,1,9,8,0,11,11
34.235699006560026,5.695537409278718,39.744427045341084,22.587365535361926,30.639693083397162,164.66589774565102,0.0,0,1,0,1,1,1,0,1,1,1,3,7,7,3,9,12
4.621939153674382,6.929265741453515,133.0541100384507,3.2241656937155234,29.58507954052588,80.36950458924476,0.0,1,0,0,0,1,0,0,1,0,0,0,5,3,1,4,5
3.4149602719465264,28.78625041063337,136.9441671167983,3.615325752429141,-55.887645400106,81.3807455484383,0.0,1,0,0,0,1,1,0,0,1,1,2,6,3,2,6,8
17.66686604045588,3.88095191728703,23.680921004025514,18.593347131771626,-12.627850245906682,132.40259749226507,0.0,0,1,0,1,1,1,0,0,0,0,3,4,5,0,5,5
-37.30826546006285,44.221769745795584,146.1207986987864,17.117849339265653,25.922750346850435,128.09912321277213,0.0,1,1,1,1,1,0,0,1,1,0,1,11,6,2,12,14
0.41029162186282975,27.555940658477212,4.553932960681054,2.8037560549768097,3.5861213398873093,101.82811618326757,0.0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1
